x; Xe; ne; tau; dtau_dx; ddtau_ddx; g_tilde; dg_tilde_dx; ddg_tilde_ddx; sound_horizon; t(x)
-9.66193; 1; 7.37178e+11; 2206.45; -2577.13; 2806.48; 7.90331e-208; 7.80957e-206; -8.31163e-203; 4.94397e+23; 9.0433e+10
-9.65953; 1; 7.31888e+11; 2200.27; -2570.4; 2799.6; 6.71245e-208; -2.0526e-205; -1.52966e-202; 4.95518e+23; 9.08547e+10
-9.65713; 1; 7.26636e+11; 2194.11; -2563.69; 2792.75; -3.25414e-208; -6.35291e-205; -1.46773e-202; 4.96641e+23; 9.12784e+10
-9.65473; 1; 7.21422e+11; 2187.96; -2556.99; 2785.9; -2.02294e-207; -6.74735e-205; 1.1391e-202; 4.97767e+23; 9.1704e+10
-9.65233; 1; 7.16246e+11; 2181.83; -2550.31; 2779.08; -3.06408e-207; -8.84138e-206; 3.74593e-202; 4.98896e+23; 9.21316e+10
-9.64993; 1; 7.11106e+11; 2175.72; -2543.65; 2772.26; -1.9467e-207; 1.12367e-204; 6.35276e-202; 5.00027e+23; 9.25611e+10
-9.64753; 1; 7.06004e+11; 2169.62; -2537; 2765.47; 2.70268e-207; 2.62451e-204; 3.07425e-202; 5.0116e+23; 9.29926e+10
-9.64513; 1; 7.00938e+11; 2163.54; -2530.37; 2758.69; 8.95416e-207; 2.19478e-204; -6.65457e-202; 5.02296e+23; 9.34261e+10
-9.64273; 1; 6.95908e+11; 2157.47; -2523.76; 2751.93; 1.13711e-206; -5.70328e-205; -1.63834e-201; 5.03434e+23; 9.38616e+10
-9.64033; 1; 6.90915e+11; 2151.42; -2517.16; 2745.18; 4.34735e-207; -5.67082e-204; -2.61122e-201; 5.04574e+23; 9.42991e+10
-9.63793; 1; 6.85957e+11; 2145.39; -2510.58; 2738.45; -1.60441e-206; -1.02092e-203; -2.50367e-202; 5.05717e+23; 9.47386e+10
-9.63553; 1; 6.81035e+11; 2139.37; -2504.01; 2731.74; -3.77855e-206; -6.45233e-204; 3.38048e-201; 5.06863e+23; 9.51802e+10
-9.63313; 1; 6.76148e+11; 2133.37; -2497.46; 2725.04; -4.00475e-206; 6.02034e-204; 7.01133e-201; 5.08011e+23; 9.56237e+10
-9.63073; 1; 6.71296e+11; 2127.38; -2490.93; 2718.36; -1.90808e-207; 2.72088e-203; 1.06422e-200; 5.09161e+23; 9.60694e+10
-9.62833; 1; 6.66479e+11; 2121.41; -2484.41; 2711.69; 8.24401e-206; 3.76629e-203; -2.41312e-201; 5.10314e+23; 9.6517e+10
-9.62593; 1; 6.61697e+11; 2115.45; -2477.91; 2705.04; 1.52883e-205; 1.56064e-203; -1.59636e-200; 5.11469e+23; 9.69667e+10
-9.62352; 1; 6.56949e+11; 2109.51; -2471.42; 2698.4; 1.31338e-205; -3.89779e-203; -2.95141e-200; 5.12627e+23; 9.74185e+10
-9.62112; 1; 6.52235e+11; 2103.59; -2464.96; 2691.78; -5.96358e-206; -1.22425e-202; -2.90723e-200; 5.13787e+23; 9.78724e+10
-9.61872; 1; 6.47555e+11; 2097.68; -2458.5; 2685.18; -3.88709e-205; -1.31515e-202; 2.14989e-200; 5.14949e+23; 9.83284e+10
-9.61632; 1; 6.42908e+11; 2091.78; -2452.06; 2678.59; -5.93898e-205; -1.92096e-203; 7.20701e-200; 5.16114e+23; 9.87864e+10
-9.61392; 1; 6.38295e+11; 2085.9; -2445.64; 2672.02; -3.83798e-205; 2.14491e-202; 1.22641e-199; 5.17282e+23; 9.92466e+10
-9.61152; 1; 6.33715e+11; 2080.04; -2439.24; 2665.46; 5.09854e-205; 5.07413e-202; 6.18745e-200; 5.18452e+23; 9.97088e+10
-9.60912; 1; 6.29167e+11; 2074.19; -2432.85; 2658.92; 1.7249e-204; 4.29415e-202; -1.2686e-199; 5.19625e+23; 1.00173e+11
-9.60672; 1; 6.24653e+11; 2068.36; -2426.47; 2652.39; 2.20895e-204; -1.01635e-202; -3.15594e-199; 5.208e+23; 1.0064e+11
-9.60432; 1; 6.20171e+11; 2062.54; -2420.11; 2645.88; 8.7444e-205; -1.08574e-201; -5.04328e-199; 5.21977e+23; 1.01108e+11
-9.60192; 1; 6.15721e+11; 2056.74; -2413.77; 2639.39; -3.05619e-204; -1.97904e-201; -5.69132e-200; 5.23157e+23; 1.01579e+11
-9.59952; 1; 6.11302e+11; 2050.96; -2407.44; 2632.91; -7.29434e-204; -1.27025e-201; 6.47452e-199; 5.2434e+23; 1.02052e+11
-9.59712; 1; 6.06916e+11; 2045.18; -2401.13; 2626.44; -7.80167e-204; 1.12936e-201; 1.35182e-198; 5.25525e+23; 1.02527e+11
-9.59472; 1; 6.02561e+11; 2039.43; -2394.83; 2619.99; -5.19411e-205; 5.21978e-201; 2.05618e-198; 5.26712e+23; 1.03005e+11
-9.59232; 1; 5.98237e+11; 2033.69; -2388.55; 2613.56; 1.5785e-203; 7.31927e-201; -4.36995e-199; 5.27903e+23; 1.03484e+11
-9.58992; 1; 5.93945e+11; 2027.96; -2382.28; 2607.14; 2.95711e-203; 3.11517e-201; -3.06572e-198; 5.29095e+23; 1.03966e+11
-9.58752; 1; 5.89683e+11; 2022.25; -2376.03; 2600.74; 2.56916e-203; -7.39915e-201; -5.69445e-198; 5.3029e+23; 1.0445e+11
-9.58512; 1; 5.85451e+11; 2016.55; -2369.8; 2594.35; -1.0896e-203; -2.35878e-200; -5.75608e-198; 5.31488e+23; 1.04936e+11
-9.58272; 1; 5.8125e+11; 2010.87; -2363.58; 2587.97; -7.46803e-203; -2.56301e-200; 4.05447e-198; 5.32688e+23; 1.05424e+11
-9.58032; 1; 5.7708e+11; 2005.21; -2357.37; 2581.62; -1.15102e-202; -4.12245e-201; 1.3865e-197; 5.33891e+23; 1.05915e+11
-9.57792; 1; 5.72939e+11; 1999.55; -2351.18; 2575.27; -7.56283e-203; 4.09353e-200; 2.36756e-197; 5.35096e+23; 1.06408e+11
-9.57552; 1; 5.68828e+11; 1993.92; -2345.01; 2568.94; 9.6115e-203; 9.80881e-200; 1.2437e-197; 5.36304e+23; 1.06903e+11
-9.57311; 1; 5.64746e+11; 1988.3; -2338.85; 2562.63; 3.32243e-202; 8.3998e-200; -2.41764e-197; 5.37515e+23; 1.074e+11
-9.57071; 1; 5.60694e+11; 1982.69; -2332.7; 2556.33; 4.2906e-202; -1.7982e-200; -6.07899e-197; 5.38728e+23; 1.079e+11
-9.56831; 1; 5.5667e+11; 1977.1; -2326.58; 2550.05; 1.75586e-202; -2.07852e-199; -9.74034e-197; 5.39943e+23; 1.08402e+11
-9.56591; 1; 5.52676e+11; 1971.52; -2320.46; 2543.78; -5.81972e-202; -3.83586e-199; -1.26594e-197; 5.41162e+23; 1.08906e+11
-9.56351; 1; 5.4871e+11; 1965.96; -2314.36; 2537.53; -1.40801e-201; -2.4997e-199; 1.23984e-196; 5.42382e+23; 1.09412e+11
-9.56111; 1; 5.44773e+11; 1960.41; -2308.28; 2531.29; -1.51961e-201; 2.11656e-199; 2.60627e-196; 5.43606e+23; 1.09921e+11
-9.55871; 1; 5.40864e+11; 1954.87; -2302.21; 2525.06; -1.29395e-202; 1.00129e-198; 3.9727e-196; 5.44832e+23; 1.10432e+11
-9.55631; 1; 5.36983e+11; 1949.36; -2296.16; 2518.85; 3.02181e-201; 1.42223e-198; -7.87341e-197; 5.4606e+23; 1.10946e+11
-9.55391; 1; 5.33129e+11; 1943.85; -2290.12; 2512.66; 5.71923e-201; 6.21151e-199; -5.88694e-196; 5.47291e+23; 1.11461e+11
-9.55151; 1; 5.29304e+11; 1938.36; -2284.09; 2506.48; 5.02441e-201; -1.40407e-198; -1.09865e-195; 5.48525e+23; 1.1198e+11
-9.54911; 1; 5.25506e+11; 1932.88; -2278.08; 2500.31; -1.98412e-201; -4.54384e-198; -1.13919e-195; 5.49761e+23; 1.125e+11
-9.54671; 1; 5.21735e+11; 1927.42; -2272.09; 2494.16; -1.43459e-200; -4.99416e-198; 7.64003e-196; 5.51e+23; 1.13023e+11
-9.54431; 1; 5.17991e+11; 1921.98; -2266.11; 2488.03; -2.23053e-200; -8.75895e-199; 2.6672e-195; 5.52242e+23; 1.13548e+11
-9.54191; 1; 5.14274e+11; 1916.54; -2260.14; 2481.91; -1.48954e-200; 7.81095e-198; 4.57039e-195; 5.53486e+23; 1.14076e+11
-9.53951; 1; 5.10584e+11; 1911.13; -2254.19; 2475.8; 1.81057e-200; 1.89588e-197; 2.49685e-195; 5.54733e+23; 1.14606e+11
-9.53711; 1; 5.06921e+11; 1905.72; -2248.26; 2469.71; 6.39883e-200; 1.64273e-197; -4.60597e-195; 5.55982e+23; 1.15139e+11
-9.53471; 1; 5.03283e+11; 1900.33; -2242.34; 2463.63; 8.33298e-200; -3.15429e-198; -1.17088e-194; 5.57234e+23; 1.15674e+11
-9.53231; 1; 4.99672e+11; 1894.96; -2236.43; 2457.56; 3.52018e-200; -3.97861e-197; -1.88116e-194; 5.58489e+23; 1.16211e+11
-9.52991; 1; 4.96086e+11; 1889.59; -2230.54; 2451.51; -1.10785e-199; -7.43394e-197; -2.76986e-195; 5.59746e+23; 1.16751e+11
-9.52751; 1; 4.92527e+11; 1884.25; -2224.66; 2445.48; -2.71757e-199; -4.91723e-197; 2.37382e-194; 5.61006e+23; 1.17294e+11
-9.52511; 1; 4.88992e+11; 1878.91; -2218.8; 2439.46; -2.95943e-199; 3.9627e-197; 5.02463e-194; 5.62269e+23; 1.17838e+11
-9.5227; 1; 4.85484e+11; 1873.6; -2212.95; 2433.45; -3.0594e-200; 1.92058e-196; 7.67544e-194; 5.63534e+23; 1.18386e+11
-9.5203; 1; 4.82e+11; 1868.29; -2207.11; 2427.46; 5.78364e-199; 2.76322e-196; -1.41022e-194; 5.64802e+23; 1.18936e+11
-9.5179; 1; 4.78541e+11; 1863; -2201.3; 2421.48; 1.10603e-198; 1.23731e-196; -1.13032e-193; 5.66073e+23; 1.19488e+11
-9.5155; 1; 4.75108e+11; 1857.72; -2195.49; 2415.52; 9.82369e-199; -2.66339e-196; -2.11961e-193; 5.67346e+23; 1.20043e+11
-9.5131; 1; 4.71698e+11; 1852.46; -2189.7; 2409.57; -3.59934e-199; -8.75136e-196; -2.25371e-193; 5.68622e+23; 1.20601e+11
-9.5107; 1; 4.68314e+11; 1847.21; -2183.92; 2403.63; -2.75542e-198; -9.72993e-196; 1.43839e-193; 5.69901e+23; 1.21161e+11
-9.5083; 1; 4.64953e+11; 1841.97; -2178.16; 2397.71; -4.32207e-198; -1.84569e-196; 5.13049e-193; 5.71182e+23; 1.21723e+11
-9.5059; 1; 4.61617e+11; 1836.75; -2172.41; 2391.8; -2.93237e-198; 1.49014e-195; 8.8226e-193; 5.72466e+23; 1.22288e+11
-9.5035; 1; 4.58305e+11; 1831.54; -2166.68; 2385.91; 3.40804e-198; 3.6639e-195; 5.00698e-193; 5.73753e+23; 1.22856e+11
-9.5011; 1; 4.55016e+11; 1826.35; -2160.96; 2380.02; 1.23224e-197; 3.21199e-195; -8.77213e-193; 5.75042e+23; 1.23426e+11
-9.4987; 1; 4.51751e+11; 1821.17; -2155.25; 2374.16; 1.6182e-197; -5.47562e-196; -2.25512e-192; 5.76335e+23; 1.23999e+11
-9.4963; 1; 4.48509e+11; 1816; -2149.56; 2368.31; 7.04695e-198; -7.61477e-195; -3.63303e-192; 5.77629e+23; 1.24575e+11
-9.4939; 1; 4.45291e+11; 1810.85; -2143.88; 2362.47; -2.10818e-197; -1.44053e-194; -5.98252e-193; 5.78927e+23; 1.25153e+11
-9.4915; 1; 4.42096e+11; 1805.71; -2138.21; 2356.64; -5.24464e-197; -9.66925e-195; 4.54418e-192; 5.80227e+23; 1.25734e+11
-9.4891; 1; 4.38924e+11; 1800.58; -2132.56; 2350.83; -5.76261e-197; 7.41113e-195; 9.68662e-192; 5.81531e+23; 1.26318e+11
-9.4867; 1; 4.35774e+11; 1795.47; -2126.93; 2345.04; -6.98848e-198; 3.68358e-194; 1.48291e-191; 5.82836e+23; 1.26904e+11
-9.4843; 1; 4.32647e+11; 1790.37; -2121.31; 2339.25; 1.10674e-196; 5.36796e-194; -2.50842e-192; 5.84145e+23; 1.27493e+11
-9.4819; 1; 4.29543e+11; 1785.29; -2115.7; 2333.48; 2.13872e-196; 2.46234e-194; -2.17002e-191; 5.85456e+23; 1.28084e+11
-9.4795; 1; 4.2646e+11; 1780.22; -2110.1; 2327.73; 1.92027e-196; -5.05024e-194; -4.08921e-191; 5.8677e+23; 1.28678e+11
-9.4771; 1; 4.234e+11; 1775.16; -2104.52; 2321.98; -6.50158e-197; -1.68517e-193; -4.45692e-191; 5.88087e+23; 1.29275e+11
-9.47469; 1; 4.20362e+11; 1770.11; -2098.96; 2316.25; -5.2916e-196; -1.89537e-193; 2.70557e-191; 5.89407e+23; 1.29875e+11
-9.47229; 1; 4.17346e+11; 1765.08; -2093.4; 2310.54; -8.37401e-196; -3.86235e-194; 9.86805e-191; 5.90729e+23; 1.30477e+11
-9.46989; 1; 4.14351e+11; 1760.06; -2087.86; 2304.84; -5.77015e-196; 2.84224e-193; 1.70305e-190; 5.92054e+23; 1.31083e+11
-9.46749; 1; 4.11378e+11; 1755.06; -2082.34; 2299.15; 6.40971e-196; 7.07971e-193; 1.00299e-190; 5.93382e+23; 1.31691e+11
-9.46509; 1; 4.08426e+11; 1750.06; -2076.82; 2293.47; 2.3727e-195; 6.27904e-193; -1.67008e-190; 5.94712e+23; 1.32301e+11
-9.46269; 1; 4.05495e+11; 1745.08; -2071.33; 2287.81; 3.14208e-195; -9.38298e-194; -4.34316e-190; 5.96046e+23; 1.32915e+11
-9.46029; 1; 4.02586e+11; 1740.12; -2065.84; 2282.16; 1.40879e-195; -1.45723e-192; -7.01624e-190; 5.97382e+23; 1.33531e+11
-9.45789; 1; 3.99697e+11; 1735.17; -2060.37; 2276.53; -4.01036e-195; -2.79109e-192; -1.27875e-190; 5.98721e+23; 1.3415e+11
-9.45549; 1; 3.96829e+11; 1730.23; -2054.91; 2270.91; -1.01206e-194; -1.90068e-192; 8.69731e-190; 6.00063e+23; 1.34772e+11
-9.45309; 1; 3.93981e+11; 1725.3; -2049.47; 2265.3; -1.12193e-194; 1.38446e-192; 1.86734e-189; 6.01408e+23; 1.35397e+11
-9.45069; 1; 3.91154e+11; 1720.39; -2044.04; 2259.71; -1.55776e-195; 7.06433e-192; 2.86494e-189; 6.02755e+23; 1.36024e+11
-9.44829; 1; 3.88348e+11; 1715.49; -2038.62; 2254.12; 2.11739e-194; 1.04268e-191; -4.42519e-190; 6.04105e+23; 1.36654e+11
-9.44589; 1; 3.85561e+11; 1710.6; -2033.21; 2248.56; 4.13526e-194; 4.89589e-192; -4.16563e-189; 6.05458e+23; 1.37288e+11
-9.44349; 1; 3.82794e+11; 1705.73; -2027.82; 2243; 3.75277e-194; -9.57227e-192; -7.88875e-189; 6.06814e+23; 1.37924e+11
-9.44109; 1; 3.80048e+11; 1700.87; -2022.45; 2237.46; -1.16867e-194; -3.24432e-191; -8.81078e-189; 6.08173e+23; 1.38563e+11
-9.43869; 1; 3.77321e+11; 1696.02; -2017.08; 2231.93; -1.01607e-193; -3.69161e-191; 5.08407e-189; 6.09534e+23; 1.39205e+11
-9.43629; 1; 3.74613e+11; 1691.18; -2011.73; 2226.41; -1.62231e-193; -8.03475e-192; 1.89789e-188; 6.10899e+23; 1.3985e+11
-9.43389; 1; 3.71925e+11; 1686.36; -2006.39; 2220.91; -1.13492e-193; 5.42009e-191; 3.28738e-188; 6.12266e+23; 1.40497e+11
-9.43149; 1; 3.69256e+11; 1681.55; -2001.07; 2215.42; 1.20448e-193; 1.36781e-190; 2.00718e-188; 6.13636e+23; 1.41148e+11
-9.42909; 1; 3.66607e+11; 1676.75; -1995.76; 2209.94; 4.56815e-193; 1.22723e-190; -3.17845e-188; 6.15009e+23; 1.41802e+11
-9.42669; 1; 3.63976e+11; 1671.97; -1990.46; 2204.48; 6.1003e-193; -1.58155e-191; -8.36408e-188; 6.16385e+23; 1.42459e+11
-9.42428; 1; 3.61364e+11; 1667.2; -1985.17; 2199.03; 2.81282e-193; -2.78834e-190; -1.35497e-187; 6.17763e+23; 1.43118e+11
-9.42188; 1; 3.58771e+11; 1662.44; -1979.9; 2193.59; -7.62603e-193; -5.40719e-190; -2.70994e-188; 6.19145e+23; 1.43781e+11
-9.41948; 1; 3.56197e+11; 1657.69; -1974.64; 2188.16; -1.9528e-192; -3.73487e-190; 1.66431e-187; 6.20529e+23; 1.44447e+11
-9.41708; 1; 3.53641e+11; 1652.96; -1969.39; 2182.75; -2.18397e-192; 2.5831e-190; 3.59961e-187; 6.21917e+23; 1.45115e+11
-9.41468; 1; 3.51103e+11; 1648.24; -1964.16; 2177.35; -3.4094e-193; 1.35467e-189; 5.53492e-187; 6.23307e+23; 1.45787e+11
-9.41228; 1; 3.48584e+11; 1643.53; -1958.94; 2171.97; 4.05009e-192; 2.02506e-189; -7.7291e-188; 6.247e+23; 1.46462e+11
-9.40988; 1; 3.46083e+11; 1638.83; -1953.73; 2166.59; 7.99487e-192; 9.72633e-190; -7.99556e-187; 6.26096e+23; 1.4714e+11
-9.40748; 1; 3.43599e+11; 1634.15; -1948.54; 2161.23; 7.33236e-192; -1.81358e-189; -1.52182e-186; 6.27495e+23; 1.47821e+11
-9.40508; 1; 3.41134e+11; 1629.48; -1943.36; 2155.88; -2.08889e-192; -6.24475e-189; -1.74118e-186; 6.28896e+23; 1.48505e+11
-9.40268; 1; 3.38686e+11; 1624.82; -1938.19; 2150.54; -1.95071e-191; -7.18913e-189; 9.54354e-187; 6.30301e+23; 1.49192e+11
-9.40028; 1; 3.36256e+11; 1620.17; -1933.03; 2145.22; -3.14261e-191; -1.66293e-189; 3.64988e-186; 6.31709e+23; 1.49882e+11
-9.39788; 1; 3.33843e+11; 1615.54; -1927.89; 2139.91; -2.23133e-191; 1.03338e-188; 6.34541e-186; 6.33119e+23; 1.50576e+11
-9.39548; 1; 3.31447e+11; 1610.91; -1922.76; 2134.61; 2.26133e-191; 2.64223e-188; 4.01298e-186; 6.34532e+23; 1.51273e+11
-9.39308; 1; 3.29069e+11; 1606.31; -1917.64; 2129.33; 8.79404e-191; 2.39812e-188; -6.04687e-186; 6.35949e+23; 1.51972e+11
-9.39068; 1; 3.26708e+11; 1601.71; -1912.54; 2124.05; 1.18423e-190; -2.60845e-189; -1.61067e-185; 6.37368e+23; 1.52675e+11
-9.38828; 1; 3.24364e+11; 1597.12; -1907.44; 2118.79; 5.60946e-191; -5.33466e-188; -2.61666e-185; 6.3879e+23; 1.53382e+11
-9.38588; 1; 3.22036e+11; 1592.55; -1902.36; 2113.54; -1.44961e-190; -1.04741e-187; -5.70186e-186; 6.40216e+23; 1.54091e+11
-9.38348; 1; 3.19725e+11; 1587.99; -1897.3; 2108.31; -3.7676e-190; -7.33664e-188; 3.1842e-185; 6.41644e+23; 1.54804e+11
-9.38108; 1; 3.17431e+11; 1583.44; -1892.24; 2103.08; -4.25076e-190; 4.81315e-188; 6.93859e-185; 6.43075e+23; 1.5552e+11
-9.37868; 1; 3.15153e+11; 1578.91; -1887.2; 2097.87; -7.35697e-191; 2.59753e-187; 1.0693e-184; 6.44509e+23; 1.56239e+11
-9.37628; 1; 3.12892e+11; 1574.38; -1882.17; 2092.67; 7.7452e-190; 3.93254e-187; -1.33344e-185; 6.45946e+23; 1.56961e+11
-9.37387; 1; 3.10647e+11; 1569.87; -1877.15; 2087.49; 1.54554e-189; 1.93073e-187; -1.5345e-184; 6.47386e+23; 1.57687e+11
-9.37147; 1; 3.08418e+11; 1565.37; -1872.15; 2082.31; 1.43232e-189; -3.43454e-187; -2.93566e-184; 6.48829e+23; 1.58416e+11
-9.36907; 1; 3.06205e+11; 1560.88; -1867.16; 2077.15; -3.70926e-190; -1.20176e-186; -3.43973e-184; 6.50275e+23; 1.59148e+11
-9.36667; 1; 3.04007e+11; 1556.4; -1862.18; 2072; -3.74456e-189; -1.39983e-186; 1.78946e-184; 6.51724e+23; 1.59884e+11
-9.36427; 1; 3.01826e+11; 1551.94; -1857.21; 2066.86; -6.08705e-189; -3.42646e-187; 7.01865e-184; 6.53176e+23; 1.60623e+11
-9.36187; 1; 2.9966e+11; 1547.49; -1852.25; 2061.73; -4.38518e-189; 1.96979e-186; 1.22478e-183; 6.54631e+23; 1.61365e+11
-9.35947; 1; 2.9751e+11; 1543.05; -1847.31; 2056.62; 4.24144e-189; 5.10333e-186; 8.01615e-184; 6.56088e+23; 1.62111e+11
-9.35707; 1; 2.95375e+11; 1538.62; -1842.38; 2051.52; 1.69272e-188; 4.68525e-186; -1.14995e-183; 6.57549e+23; 1.6286e+11
-9.35467; 1; 2.93256e+11; 1534.2; -1837.46; 2046.43; 2.29867e-188; -4.17508e-187; -3.10151e-183; 6.59013e+23; 1.63613e+11
-9.35227; 1; 2.91151e+11; 1529.8; -1832.56; 2041.35; 1.11743e-188; -1.0205e-185; -5.05307e-183; 6.6048e+23; 1.64369e+11
-9.34987; 1; 2.89062e+11; 1525.4; -1827.66; 2036.29; -2.75443e-188; -2.02865e-185; -1.1924e-183; 6.6195e+23; 1.65128e+11
-9.34747; 1; 2.86988e+11; 1521.02; -1822.78; 2031.23; -7.26824e-188; -1.44071e-185; 6.09092e-183; 6.63423e+23; 1.65891e+11
-9.34507; 1; 2.84929e+11; 1516.65; -1817.91; 2026.19; -8.27227e-188; 8.95575e-186; 1.33742e-182; 6.64899e+23; 1.66657e+11
-9.34267; 1; 2.82884e+11; 1512.3; -1813.05; 2021.16; -1.56966e-188; 4.98021e-185; 2.06576e-182; 6.66379e+23; 1.67427e+11
-9.34027; 1; 2.80854e+11; 1507.95; -1808.21; 2016.14; 1.48083e-187; 7.63582e-185; -2.26482e-183; 6.67861e+23; 1.682e+11
-9.33787; 1; 2.78839e+11; 1503.61; -1803.37; 2011.14; 2.98749e-187; 3.8297e-185; -2.94466e-182; 6.69346e+23; 1.68977e+11
-9.33547; 1; 2.76838e+11; 1499.29; -1798.55; 2006.14; 2.79735e-187; -6.50135e-185; -5.66283e-182; 6.70834e+23; 1.69757e+11
-9.33307; 1; 2.74852e+11; 1494.98; -1793.74; 2001.16; -6.53558e-188; -2.3122e-184; -6.79307e-182; 6.72326e+23; 1.70541e+11
-9.33067; 1; 2.7288e+11; 1490.68; -1788.94; 1996.19; -7.18689e-187; -2.7253e-184; 3.35129e-182; 6.7382e+23; 1.71328e+11
-9.32827; 1; 2.70921e+11; 1486.39; -1784.16; 1991.23; -1.17891e-186; -7.0326e-185; 1.34957e-181; 6.75317e+23; 1.72119e+11
-9.32587; 1; 2.68977e+11; 1482.11; -1779.38; 1986.28; -8.61472e-187; 3.75391e-184; 2.364e-181; 6.76818e+23; 1.72913e+11
-9.32346; 1; 2.67047e+11; 1477.85; -1774.62; 1981.35; 7.94731e-187; 9.85535e-184; 1.59994e-181; 6.78322e+23; 1.73711e+11
-9.32106; 1; 2.65131e+11; 1473.59; -1769.87; 1976.43; 3.25786e-186; 9.15195e-184; -2.18599e-181; 6.79828e+23; 1.74513e+11
-9.31866; 1; 2.63229e+11; 1469.35; -1765.13; 1971.51; 4.46135e-186; -6.395e-185; -5.97192e-181; 6.81338e+23; 1.75318e+11
-9.31626; 1; 2.6134e+11; 1465.12; -1760.41; 1966.61; 2.22365e-186; -1.9519e-183; -9.75784e-181; 6.82851e+23; 1.76127e+11
-9.31386; 1; 2.59465e+11; 1460.9; -1755.69; 1961.72; -5.23164e-186; -3.92866e-183; -2.48057e-181; 6.84367e+23; 1.7694e+11
-9.31146; 1; 2.57603e+11; 1456.69; -1750.99; 1956.85; -1.40201e-185; -2.82827e-183; 1.16487e-180; 6.85886e+23; 1.77756e+11
-9.30906; 1; 2.55754e+11; 1452.49; -1746.3; 1951.98; -1.60961e-185; 1.66383e-183; 2.5778e-180; 6.87408e+23; 1.78576e+11
-9.30666; 1; 2.53919e+11; 1448.31; -1741.62; 1947.13; -3.31815e-186; 9.54764e-183; 3.99072e-180; 6.88934e+23; 1.79399e+11
-9.30426; 1; 2.52097e+11; 1444.13; -1736.95; 1942.28; 2.83059e-185; 1.48247e-182; -3.76903e-181; 6.90462e+23; 1.80227e+11
-9.30186; 1; 2.50288e+11; 1439.97; -1732.29; 1937.45; 5.77422e-185; 7.59095e-183; -5.65002e-180; 6.91994e+23; 1.81058e+11
-9.29946; 1; 2.48492e+11; 1435.82; -1727.65; 1932.63; 5.46213e-185; -1.23008e-182; -1.09231e-179; 6.93529e+23; 1.81893e+11
-9.29706; 1; 2.46709e+11; 1431.67; -1723.01; 1927.82; -1.14086e-185; -4.44775e-182; -1.34113e-179; 6.95067e+23; 1.82731e+11
-9.29466; 1; 2.44939e+11; 1427.54; -1718.39; 1923.03; -1.37916e-184; -5.30509e-182; 6.26823e-180; 6.96608e+23; 1.83574e+11
-9.29226; 1; 2.43181e+11; 1423.42; -1713.78; 1918.24; -2.28304e-184; -1.4384e-182; 2.59478e-179; 6.98152e+23; 1.8442e+11
-9.28986; 1; 2.41436e+11; 1419.32; -1709.18; 1913.46; -1.69173e-184; 7.15232e-182; 4.56273e-179; 6.99699e+23; 1.8527e+11
-9.28746; 1; 2.39704e+11; 1415.22; -1704.59; 1908.7; 1.4875e-184; 1.90294e-181; 3.19079e-179; 7.0125e+23; 1.86124e+11
-9.28506; 1; 2.37984e+11; 1411.13; -1700.02; 1903.95; 6.26943e-184; 1.78736e-181; -4.15371e-179; 7.02803e+23; 1.86982e+11
-9.28266; 1; 2.36276e+11; 1407.06; -1695.45; 1899.21; 8.65786e-184; -9.12418e-183; -1.14982e-178; 7.0436e+23; 1.87844e+11
-9.28026; 1; 2.34581e+11; 1402.99; -1690.9; 1894.48; 4.42067e-184; -3.73288e-181; -1.88427e-178; 7.0592e+23; 1.88709e+11
-9.27786; 1; 2.32898e+11; 1398.94; -1686.36; 1889.76; -9.93261e-184; -7.60726e-181; -5.13685e-179; 7.07484e+23; 1.89579e+11
-9.27546; 1; 2.31226e+11; 1394.9; -1681.83; 1885.05; -2.70413e-183; -5.55048e-181; 2.22732e-178; 7.0905e+23; 1.90452e+11
-9.27305; 1; 2.29567e+11; 1390.86; -1677.31; 1880.36; -3.13154e-183; 3.08602e-181; 4.96833e-178; 7.1062e+23; 1.9133e+11
-9.27065; 1; 2.2792e+11; 1386.84; -1672.8; 1875.67; -6.96058e-184; 1.83022e-180; 7.70933e-178; 7.12192e+23; 1.92211e+11
-9.26825; 1; 2.26284e+11; 1382.83; -1668.3; 1871; 5.4094e-183; 2.87782e-180; -6.10001e-179; 7.13768e+23; 1.93097e+11
-9.26585; 1; 2.24661e+11; 1378.83; -1663.82; 1866.33; 1.11594e-182; 1.5036e-180; -1.08396e-177; 7.15348e+23; 1.93986e+11
-9.26345; 1; 2.23049e+11; 1374.84; -1659.34; 1861.68; 1.06633e-182; -2.32621e-180; -2.10691e-177; 7.1693e+23; 1.94879e+11
-9.26105; 1; 2.21448e+11; 1370.87; -1654.88; 1857.04; -1.96893e-183; -8.55379e-180; -2.64695e-177; 7.18516e+23; 1.95777e+11
-9.25865; 1; 2.19859e+11; 1366.9; -1650.43; 1852.41; -2.64619e-182; -1.03255e-179; 1.17078e-177; 7.20105e+23; 1.96679e+11
-9.25625; 1; 2.18282e+11; 1362.94; -1645.99; 1847.79; -4.42085e-182; -2.93291e-180; 4.98851e-177; 7.21697e+23; 1.97584e+11
-9.25385; 1; 2.16715e+11; 1359; -1641.56; 1843.18; -3.32097e-182; 1.36241e-179; 8.80624e-177; 7.23292e+23; 1.98494e+11
-9.25145; 1; 2.1516e+11; 1355.06; -1637.14; 1838.59; 2.78096e-182; 3.67376e-179; 6.35874e-177; 7.24891e+23; 1.99408e+11
